clade_name	Simul_RG_R1_11K_010_007.5M_MPA4	Simul_RG_R1_11K_010_015M_MPA4	Simul_RG_R1_11K_010_030M_MPA4	Simul_RG_R1_11K_010_045M_MPA4	Simul_RG_R1_11K_010_090M_MPA4	Simul_RG_R1_11K_010_150M_MPA4	Simul_RG_R1_11K_020_007.5M_MPA4	Simul_RG_R1_11K_020_015M_MPA4	Simul_RG_R1_11K_020_030M_MPA4	Simul_RG_R1_11K_020_045M_MPA4	Simul_RG_R1_11K_020_090M_MPA4	Simul_RG_R1_11K_020_150M_MPA4	Simul_RG_R1_11K_050_007.5M_MPA4	Simul_RG_R1_11K_050_015M_MPA4	Simul_RG_R1_11K_050_030M_MPA4	Simul_RG_R1_11K_050_045M_MPA4	Simul_RG_R1_11K_050_090M_MPA4	Simul_RG_R1_11K_050_150M_MPA4	Simul_RG_R1_11K_100_007.5M_MPA4	Simul_RG_R1_11K_100_015M_MPA4	Simul_RG_R1_11K_100_030M_MPA4	Simul_RG_R1_11K_100_045M_MPA4	Simul_RG_R1_11K_100_090M_MPA4	Simul_RG_R1_11K_100_150M_MPA4	Simul_RG_R1_11K_150_007.5M_MPA4	Simul_RG_R1_11K_150_015M_MPA4	Simul_RG_R1_11K_150_030M_MPA4	Simul_RG_R1_11K_150_045M_MPA4	Simul_RG_R1_11K_150_090M_MPA4	Simul_RG_R1_11K_150_150M_MPA4	Simul_RG_R1_11K_200_007.5M_MPA4	Simul_RG_R1_11K_200_015M_MPA4	Simul_RG_R1_11K_200_030M_MPA4	Simul_RG_R1_11K_200_045M_MPA4	Simul_RG_R1_11K_200_090M_MPA4	Simul_RG_R1_11K_200_150M_MPA4	Simul_RG_R1_11K_250_007.5M_MPA4	Simul_RG_R1_11K_250_015M_MPA4	Simul_RG_R1_11K_250_030M_MPA4	Simul_RG_R1_11K_250_045M_MPA4	Simul_RG_R1_11K_250_090M_MPA4	Simul_RG_R1_11K_250_150M_MPA4	Simul_RG_R1_11K_300_007.5M_MPA4	Simul_RG_R1_11K_300_015M_MPA4	Simul_RG_R1_11K_300_030M_MPA4	Simul_RG_R1_11K_300_045M_MPA4	Simul_RG_R1_11K_300_090M_MPA4	Simul_RG_R1_11K_300_150M_MPA4	Simul_RG_R1_11K_500_007.5M_MPA4	Simul_RG_R1_11K_500_015M_MPA4	Simul_RG_R1_11K_500_030M_MPA4	Simul_RG_R1_11K_500_045M_MPA4	Simul_RG_R1_11K_500_090M_MPA4	Simul_RG_R1_11K_500_150M_MPA4
s__Ancylomarina_euxinus	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0041741	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
s__Legionella_yabuuchiae	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0039893	0	0	0	0	0	0	0	0.0001828	0	0
s__Bryocella_elongata	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0041703	0	0	0	0	0	0	0	0
s__Bacillus_onubensis	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0024659	0	0.0017031
s__Lactobacillus_pentosiphilus	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0041657	0	0	0	0
s__Erythrobacter_litoralis	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0014455	0	0	0	0	0	0	0	0	0.0027199	0	0	0	0	0
s__Aurantiacibacter_zhengii	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0041632	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
s__Motilimonas_pumilua	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0014156	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0027473	0	0
s__Sulfitobacter_marinus	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0024975	0	0	0	0	0	0	0	0	0	0.0016647
s__Clostridium_symbiosum	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0041605	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
s__Streptomyces_mutomycini	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0041605	0	0	0	0	0	0	0	0	0	0	0	0	0
s__Colwellia_aestuarii	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0041588	0	0	0	0	0	0	0	0	0	0	0
s__Arachidicoccus_ginsenosidivorans	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0041569	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
s__Nocardia_alba	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0041557	0	0	0	0	0	0	0	0	0	0	0	0	0	0
s__Romboutsia_weinsteinii	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0041537	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
s__Salinisphaera_shabanensis	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0041522	0
s__Lapidilactobacillus_dextrinicus	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0041495	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
s__Schwartzia_succinivorans	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0010053	0	0	0	0	0	0.0031438	0	0	0	0	0	0	0	0	0	0	0	0	0	0
s__Brevibacillus_laterosporus	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0041481	0	0	0	0	0	0	0	0	0	0	0	0	0
s__Minicystis_rosea	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0034696	0	0	0	0	0	0.0006784	0	0	0	0	0	0	0	0	0	0	0
s__Plesiomonas_shigelloides	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0041451	0	0	0	0	0
s__Acidovorax_radicis	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0041446	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
s__Thermomonas_haemolytica	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0041444	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
s__Labilibaculum_euxinus	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0041402	0
s__Corynebacterium_glutamicum	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0026408	0	0	0	0.0014972	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
s__Muricauda_pacifica	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0041329	0	0
s__Merismopedia_glauca	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0035151	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0006164	0
s__Photobacterium_leiognathi	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0014292	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0011311	0.0015702	0	0	0	0	0	0
s__Rhizobium_tumorigenes	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0034083	0	0	0	0	0.0007188
s__Actinomyces_sp_2119	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0041266	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
s__Ornithinimicrobium_humiphilum	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0004927	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0036325	0	0	0	0	0	0	0	0	0	0	0	0
s__Pontiella_desulfatans	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0041215	0	0	0	0	0
s__Roseovarius_litoreus	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000525	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0035903	0	0	0	0
s__Chitinophaga_pinensis	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0041125	0	0
s__Chlorobium_chlorochromatii	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0041109
s__Caballeronia_calidae	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0041087	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
s__Planococcus_halocryophilus	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0041083	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
s__Aurantiacibacter_odishensis	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0041057	0	0	0	0	0	0	0	0	0	0	0	0	0
s__Nitriliruptor_alkaliphilus	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0041014	0	0	0	0
s__Rheinheimera_riviphila	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0040964	0	0	0	0	0	0	0	0	0	0	0
s__Enterococcus_gilvus	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.004096	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
s__Pseudarthrobacter_sp_NIBRBAC000502770	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0026557	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0009062	0.0005335	0
s__Azotobacter_chroococcum	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0040947	0	0
s__Stieleria_neptunia	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0040905	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
s__Xenorhabdus_szentirmaii	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0040857	0	0	0	0	0	0	0	0	0	0	0
s__Salmonella_enterica	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0004251	0	0	0	0	0	0	0.0036595	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
s__Thiomicrospira_pelophila	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0040828	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
s__Allisonella_histaminiformans	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.004079	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
s__Plesiocystis_pacifica	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0040777	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
s__Leptotrichia_massiliensis	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0040775	0	0	0	0
s__Streptomyces_davaonensis	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0014408	0	0	0.0026359	0	0	0	0	0	0
s__Lichenibacterium_minor	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0031811	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0008945	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
s__Streptomyces_radiopugnans	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0040752	0	0	0	0	0	0	0	0	0	0
s__Nocardia_crassostreae	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0031491	0	0	0	0	0	0	0	0.0001873	0	0	0	0	0	0.000736	0	0	0	0	0	0
s__Fimbriiglobus_ruber	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0040703	0	0	0	0	0	0	0	0	0	0
s__Lactobacillus_baoqingensis	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0040703	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
s__Deinococcus_hopiensis	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0040694	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
s__Aeromonas_schubertii	0	0	0.0000082	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0040571	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
s__Thermoanaerobacterium_aotearoense	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0026524	0	0	0	0.0005627	0	0	0	0.000849
s__Streptococcus_pneumoniae	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0030572	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0004277	0.0005758	0	0	0
s__Siphonobacter_curvatus	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0040606	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
s__Streptomyces_roseus	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0040524	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
s__Companilactobacillus_metriopterae	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0040509	0	0	0	0	0	0	0	0	0	0
s__Kribbella_flavida	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0040505	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
s__Thermicanus_aegyptius	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0025199	0	0	0	0	0	0	0.0015241	0	0
s__Gluconobacter_thailandicus	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0040439	0	0	0	0	0	0	0	0	0	0	0	0	0	0
s__Melghirimyces_profundicolus	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000948	0	0	0	0	0	0	0.0030956	0
s__Flavobacterium_subsaxonicum	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0040369	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
s__Turicibacter_sanguinis	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0033112	0	0	0.0007214	0	0	0	0	0	0
s__Mycoplasma_neurolyticum	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0040319	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
s__Atopococcus_tabaci	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0040291	0	0	0	0	0	0	0	0	0	0	0
s__Flavobacterium_magnum	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0021753	0	0	0	0	0	0.0005849	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0012668	0	0	0
s__Candidatus_Xiphinematobacter_sp_Idaho_Grape	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0040249	0	0	0	0	0	0	0
s__Telmatospirillum_siberiense	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.004022	0	0	0
s__Clostridium_polynesiense	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0040206	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
s__Streptomyces_rubellomurinus	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0040189	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
s__Flavobacterium_chilense	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0040162	0
s__Pandoraea_nosoerga	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00401	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
s__Brachybacterium_endophyticum	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0015661	0	0	0	0	0	0	0	0	0	0	0	0	0.0024418	0	0	0	0
s__Variibacter_gotjawalensis	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0017689	0	0	0.001236	0	0	0	0	0	0	0	0	0	0.0009994	0	0	0
s__Brevundimonas_bacteroides	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0040007	0	0	0	0	0
s__Mycobacterium_nebraskense	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0025876	0	0	0	0	0	0.00141
s__Pseudopropionibacterium_massiliense	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0026731	0	0	0	0	0	0	0	0.0013231	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
s__Archangium_gephyra	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.003996	0
s__Aequorivita_sinensis	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0039933	0
s__Hymenobacter_roseosalivarius	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0010611	0	0	0	0	0	0	0	0.0029281
s__Deinococcus_gobiensis	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0011997	0	0	0	0	0	0	0	0	0	0	0.002789	0	0	0	0	0	0	0	0	0	0
s__Sulfurisoma_sediminicola	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0039867	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
s__Actinomycetospora_chiangmaiensis	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0039865	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
s__Salinicola_halophilus	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0039842	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
s__Prosthecochloris_marina	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0039823	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
s__Tepidimonas_aquatica	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0022008	0	0	0	0	0	0	0	0	0.0017803	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
s__Pelagirhabdus_alkalitolerans	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.003976	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
s__Gluconobacter_wancherniae	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0013089	0	0	0	0.0026651	0	0	0	0	0	0	0	0
s__Idiomarina_ramblicola	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0005794	0	0	0.0033926
s__Nocardia_otitidiscaviarum	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0008346	0	0	0	0.0009641	0.0021703	0	0	0	0	0	0	0	0
s__Streptomyces_pristinaespiralis	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0039634	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
s__Myroides_indicus	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0039607	0	0
