data_type	comparison	model	fold	held_out_sample	selection_method	feature_id	species
Abundance	Nor_vs_Ca	Boruta_RF	30	Nor-2	boruta	Arenimonas_sp003241895	Arenimonas_sp003241895
Abundance	CIN_vs_Ca	Boruta_RF	1	Ca-5	boruta	Cutibacterium_acnes	Cutibacterium_acnes
Abundance	CIN_vs_Ca	Boruta_RF	1	Ca-5	boruta	Bacillus_A_bombysepticus	Bacillus_A_bombysepticus
Abundance	CIN_vs_Ca	Boruta_RF	1	Ca-5	boruta	JACESI01_sp013911885	JACESI01_sp013911885
Abundance	CIN_vs_Ca	Boruta_RF	1	Ca-5	boruta	Erythrobacter_cryptus	Erythrobacter_cryptus
Abundance	CIN_vs_Ca	Boruta_RF	1	Ca-5	boruta	Zhizhongheella_caldifontis	Zhizhongheella_caldifontis
Abundance	CIN_vs_Ca	Boruta_RF	1	Ca-5	boruta	Methyloversatilis_universalis	Methyloversatilis_universalis
Abundance	CIN_vs_Ca	Boruta_RF	1	Ca-5	boruta	Pseudomonas_E_edaphica	Pseudomonas_E_edaphica
Abundance	CIN_vs_Ca	Boruta_RF	1	Ca-5	boruta	Pseudomonas_E_viridiflava	Pseudomonas_E_viridiflava
Abundance	CIN_vs_Ca	Boruta_RF	2	CIN-1	boruta	Bifidobacterium_longum	Bifidobacterium_longum
Abundance	CIN_vs_Ca	Boruta_RF	2	CIN-1	boruta	Corynebacterium_mucifaciens	Corynebacterium_mucifaciens
Abundance	CIN_vs_Ca	Boruta_RF	2	CIN-1	boruta	Bacillus_A_bombysepticus	Bacillus_A_bombysepticus
Abundance	CIN_vs_Ca	Boruta_RF	2	CIN-1	boruta	JACESI01_sp013911885	JACESI01_sp013911885
Abundance	CIN_vs_Ca	Boruta_RF	2	CIN-1	boruta	Erythrobacter_cryptus	Erythrobacter_cryptus
Abundance	CIN_vs_Ca	Boruta_RF	2	CIN-1	boruta	Zhizhongheella_caldifontis	Zhizhongheella_caldifontis
Abundance	CIN_vs_Ca	Boruta_RF	2	CIN-1	boruta	Methyloversatilis_universalis	Methyloversatilis_universalis
Abundance	CIN_vs_Ca	Boruta_RF	2	CIN-1	boruta	Escherichia_flexneri	Escherichia_flexneri
Abundance	CIN_vs_Ca	Boruta_RF	2	CIN-1	boruta	Pseudomonas_E_edaphica	Pseudomonas_E_edaphica
Abundance	CIN_vs_Ca	Boruta_RF	2	CIN-1	boruta	Pseudomonas_E_viridiflava	Pseudomonas_E_viridiflava
Abundance	CIN_vs_Ca	Boruta_RF	3	Ca-1	boruta	Bifidobacterium_longum	Bifidobacterium_longum
Abundance	CIN_vs_Ca	Boruta_RF	3	Ca-1	boruta	Bacillus_A_bombysepticus	Bacillus_A_bombysepticus
Abundance	CIN_vs_Ca	Boruta_RF	3	Ca-1	boruta	UBA4763_sp002403455	UBA4763_sp002403455
Abundance	CIN_vs_Ca	Boruta_RF	3	Ca-1	boruta	CV81_sp003506635	CV81_sp003506635
Abundance	CIN_vs_Ca	Boruta_RF	3	Ca-1	boruta	JACESI01_sp013911885	JACESI01_sp013911885
Abundance	CIN_vs_Ca	Boruta_RF	3	Ca-1	boruta	Erythrobacter_cryptus	Erythrobacter_cryptus
Abundance	CIN_vs_Ca	Boruta_RF	3	Ca-1	boruta	Methyloversatilis_universalis	Methyloversatilis_universalis
Abundance	CIN_vs_Ca	Boruta_RF	3	Ca-1	boruta	Escherichia_flexneri	Escherichia_flexneri
Abundance	CIN_vs_Ca	Boruta_RF	3	Ca-1	boruta	Pseudomonas_E_edaphica	Pseudomonas_E_edaphica
Abundance	CIN_vs_Ca	Boruta_RF	3	Ca-1	boruta	Pseudomonas_E_viridiflava	Pseudomonas_E_viridiflava
Abundance	CIN_vs_Ca	Boruta_RF	4	CIN-7	boruta	Bifidobacterium_longum	Bifidobacterium_longum
Abundance	CIN_vs_Ca	Boruta_RF	4	CIN-7	boruta	Corynebacterium_mucifaciens	Corynebacterium_mucifaciens
Abundance	CIN_vs_Ca	Boruta_RF	4	CIN-7	boruta	Bacillus_A_bombysepticus	Bacillus_A_bombysepticus
Abundance	CIN_vs_Ca	Boruta_RF	4	CIN-7	boruta	Lactiplantibacillus_plantarum	Lactiplantibacillus_plantarum
Abundance	CIN_vs_Ca	Boruta_RF	4	CIN-7	boruta	JACESI01_sp013911885	JACESI01_sp013911885
Abundance	CIN_vs_Ca	Boruta_RF	4	CIN-7	boruta	Erythrobacter_cryptus	Erythrobacter_cryptus
Abundance	CIN_vs_Ca	Boruta_RF	4	CIN-7	boruta	Zhizhongheella_caldifontis	Zhizhongheella_caldifontis
Abundance	CIN_vs_Ca	Boruta_RF	4	CIN-7	boruta	Methyloversatilis_thermotolerans	Methyloversatilis_thermotolerans
Abundance	CIN_vs_Ca	Boruta_RF	4	CIN-7	boruta	Methyloversatilis_universalis	Methyloversatilis_universalis
Abundance	CIN_vs_Ca	Boruta_RF	4	CIN-7	boruta	Escherichia_flexneri	Escherichia_flexneri
Abundance	CIN_vs_Ca	Boruta_RF	4	CIN-7	boruta	Pseudomonas_E_edaphica	Pseudomonas_E_edaphica
Abundance	CIN_vs_Ca	Boruta_RF	4	CIN-7	boruta	Pseudomonas_E_viridiflava	Pseudomonas_E_viridiflava
Abundance	CIN_vs_Ca	Boruta_RF	5	CIN-13	boruta	Bifidobacterium_longum	Bifidobacterium_longum
Abundance	CIN_vs_Ca	Boruta_RF	5	CIN-13	boruta	Bacillus_A_bombysepticus	Bacillus_A_bombysepticus
Abundance	CIN_vs_Ca	Boruta_RF	5	CIN-13	boruta	JACESI01_sp013911885	JACESI01_sp013911885
Abundance	CIN_vs_Ca	Boruta_RF	5	CIN-13	boruta	Erythrobacter_cryptus	Erythrobacter_cryptus
Abundance	CIN_vs_Ca	Boruta_RF	5	CIN-13	boruta	Zhizhongheella_caldifontis	Zhizhongheella_caldifontis
Abundance	CIN_vs_Ca	Boruta_RF	5	CIN-13	boruta	Methyloversatilis_universalis	Methyloversatilis_universalis
Abundance	CIN_vs_Ca	Boruta_RF	5	CIN-13	boruta	Escherichia_flexneri	Escherichia_flexneri
Abundance	CIN_vs_Ca	Boruta_RF	5	CIN-13	boruta	Pseudomonas_E_edaphica	Pseudomonas_E_edaphica
Abundance	CIN_vs_Ca	Boruta_RF	5	CIN-13	boruta	Pseudomonas_E_viridiflava	Pseudomonas_E_viridiflava
Abundance	CIN_vs_Ca	Boruta_RF	6	CIN-8	boruta	Cutibacterium_acnes	Cutibacterium_acnes
Abundance	CIN_vs_Ca	Boruta_RF	6	CIN-8	boruta	Bacillus_A_bombysepticus	Bacillus_A_bombysepticus
Abundance	CIN_vs_Ca	Boruta_RF	6	CIN-8	boruta	JACESI01_sp013911885	JACESI01_sp013911885
Abundance	CIN_vs_Ca	Boruta_RF	6	CIN-8	boruta	Erythrobacter_cryptus	Erythrobacter_cryptus
Abundance	CIN_vs_Ca	Boruta_RF	6	CIN-8	boruta	Sphingobium_fontiphilum	Sphingobium_fontiphilum
Abundance	CIN_vs_Ca	Boruta_RF	6	CIN-8	boruta	Zhizhongheella_caldifontis	Zhizhongheella_caldifontis
Abundance	CIN_vs_Ca	Boruta_RF	6	CIN-8	boruta	Methyloversatilis_discipulorum	Methyloversatilis_discipulorum
Abundance	CIN_vs_Ca	Boruta_RF	6	CIN-8	boruta	Methyloversatilis_discipulorum_A	Methyloversatilis_discipulorum_A
Abundance	CIN_vs_Ca	Boruta_RF	6	CIN-8	boruta	Methyloversatilis_thermotolerans	Methyloversatilis_thermotolerans
Abundance	CIN_vs_Ca	Boruta_RF	6	CIN-8	boruta	Methyloversatilis_universalis	Methyloversatilis_universalis
Abundance	CIN_vs_Ca	Boruta_RF	6	CIN-8	boruta	Pseudomonas_E_edaphica	Pseudomonas_E_edaphica
Abundance	CIN_vs_Ca	Boruta_RF	7	Ca-13	boruta	Bifidobacterium_longum	Bifidobacterium_longum
Abundance	CIN_vs_Ca	Boruta_RF	7	Ca-13	boruta	Cutibacterium_acnes	Cutibacterium_acnes
Abundance	CIN_vs_Ca	Boruta_RF	7	Ca-13	boruta	Cutibacterium_granulosum	Cutibacterium_granulosum
Abundance	CIN_vs_Ca	Boruta_RF	7	Ca-13	boruta	Bacillus_A_bombysepticus	Bacillus_A_bombysepticus
Abundance	CIN_vs_Ca	Boruta_RF	7	Ca-13	boruta	JACESI01_sp013911885	JACESI01_sp013911885
Abundance	CIN_vs_Ca	Boruta_RF	7	Ca-13	boruta	Erythrobacter_cryptus	Erythrobacter_cryptus
Abundance	CIN_vs_Ca	Boruta_RF	7	Ca-13	boruta	Zhizhongheella_caldifontis	Zhizhongheella_caldifontis
Abundance	CIN_vs_Ca	Boruta_RF	7	Ca-13	boruta	Methyloversatilis_thermotolerans	Methyloversatilis_thermotolerans
Abundance	CIN_vs_Ca	Boruta_RF	7	Ca-13	boruta	Methyloversatilis_universalis	Methyloversatilis_universalis
Abundance	CIN_vs_Ca	Boruta_RF	7	Ca-13	boruta	Pseudomonas_E_edaphica	Pseudomonas_E_edaphica
Abundance	CIN_vs_Ca	Boruta_RF	7	Ca-13	boruta	Pseudomonas_E_viridiflava	Pseudomonas_E_viridiflava
Abundance	CIN_vs_Ca	Boruta_RF	8	CIN-2	boruta	Bifidobacterium_longum	Bifidobacterium_longum
Abundance	CIN_vs_Ca	Boruta_RF	8	CIN-2	boruta	Bacillus_A_bombysepticus	Bacillus_A_bombysepticus
Abundance	CIN_vs_Ca	Boruta_RF	8	CIN-2	boruta	JACESI01_sp013911885	JACESI01_sp013911885
Abundance	CIN_vs_Ca	Boruta_RF	8	CIN-2	boruta	Erythrobacter_cryptus	Erythrobacter_cryptus
Abundance	CIN_vs_Ca	Boruta_RF	8	CIN-2	boruta	Zhizhongheella_caldifontis	Zhizhongheella_caldifontis
Abundance	CIN_vs_Ca	Boruta_RF	8	CIN-2	boruta	Methyloversatilis_universalis	Methyloversatilis_universalis
Abundance	CIN_vs_Ca	Boruta_RF	8	CIN-2	boruta	Pseudomonas_E_edaphica	Pseudomonas_E_edaphica
Abundance	CIN_vs_Ca	Boruta_RF	8	CIN-2	boruta	Pseudomonas_E_viridiflava	Pseudomonas_E_viridiflava
Abundance	CIN_vs_Ca	Boruta_RF	9	Ca-14	boruta	Cutibacterium_acnes	Cutibacterium_acnes
Abundance	CIN_vs_Ca	Boruta_RF	9	Ca-14	boruta	Bacillus_A_bombysepticus	Bacillus_A_bombysepticus
Abundance	CIN_vs_Ca	Boruta_RF	9	Ca-14	boruta	CV81_sp003506635	CV81_sp003506635
Abundance	CIN_vs_Ca	Boruta_RF	9	Ca-14	boruta	JACESI01_sp013911885	JACESI01_sp013911885
Abundance	CIN_vs_Ca	Boruta_RF	9	Ca-14	boruta	Erythrobacter_cryptus	Erythrobacter_cryptus
Abundance	CIN_vs_Ca	Boruta_RF	9	Ca-14	boruta	Zhizhongheella_caldifontis	Zhizhongheella_caldifontis
Abundance	CIN_vs_Ca	Boruta_RF	9	Ca-14	boruta	Methyloversatilis_universalis	Methyloversatilis_universalis
Abundance	CIN_vs_Ca	Boruta_RF	9	Ca-14	boruta	Pseudomonas_E_edaphica	Pseudomonas_E_edaphica
Abundance	CIN_vs_Ca	Boruta_RF	9	Ca-14	boruta	Pseudomonas_E_viridiflava	Pseudomonas_E_viridiflava
Abundance	CIN_vs_Ca	Boruta_RF	10	Ca-10	boruta	JACESI01_sp013911885	JACESI01_sp013911885
Abundance	CIN_vs_Ca	Boruta_RF	10	Ca-10	boruta	Erythrobacter_cryptus	Erythrobacter_cryptus
Abundance	CIN_vs_Ca	Boruta_RF	10	Ca-10	boruta	Caballeronia_sordidicola_A	Caballeronia_sordidicola_A
Abundance	CIN_vs_Ca	Boruta_RF	10	Ca-10	boruta	Zhizhongheella_caldifontis	Zhizhongheella_caldifontis
Abundance	CIN_vs_Ca	Boruta_RF	10	Ca-10	boruta	Methyloversatilis_thermotolerans	Methyloversatilis_thermotolerans
Abundance	CIN_vs_Ca	Boruta_RF	10	Ca-10	boruta	Methyloversatilis_universalis	Methyloversatilis_universalis
Abundance	CIN_vs_Ca	Boruta_RF	10	Ca-10	boruta	Pseudomonas_E_edaphica	Pseudomonas_E_edaphica
Abundance	CIN_vs_Ca	Boruta_RF	10	Ca-10	boruta	Pseudomonas_E_viridiflava	Pseudomonas_E_viridiflava
Abundance	CIN_vs_Ca	Boruta_RF	11	Ca-3	boruta	Bacillus_A_bombysepticus	Bacillus_A_bombysepticus
Abundance	CIN_vs_Ca	Boruta_RF	11	Ca-3	boruta	CV81_sp003506635	CV81_sp003506635
Abundance	CIN_vs_Ca	Boruta_RF	11	Ca-3	boruta	JACESI01_sp013911885	JACESI01_sp013911885
Abundance	CIN_vs_Ca	Boruta_RF	11	Ca-3	boruta	Erythrobacter_cryptus	Erythrobacter_cryptus
Abundance	CIN_vs_Ca	Boruta_RF	11	Ca-3	boruta	Methyloversatilis_universalis	Methyloversatilis_universalis
Abundance	CIN_vs_Ca	Boruta_RF	11	Ca-3	boruta	Escherichia_flexneri	Escherichia_flexneri
Abundance	CIN_vs_Ca	Boruta_RF	11	Ca-3	boruta	Pseudomonas_E_edaphica	Pseudomonas_E_edaphica
Abundance	CIN_vs_Ca	Boruta_RF	11	Ca-3	boruta	Pseudomonas_E_viridiflava	Pseudomonas_E_viridiflava
Abundance	CIN_vs_Ca	Boruta_RF	12	CIN-15	boruta	Bifidobacterium_longum	Bifidobacterium_longum
Abundance	CIN_vs_Ca	Boruta_RF	12	CIN-15	boruta	Bacillus_A_bombysepticus	Bacillus_A_bombysepticus
Abundance	CIN_vs_Ca	Boruta_RF	12	CIN-15	boruta	JACESI01_sp013911885	JACESI01_sp013911885
Abundance	CIN_vs_Ca	Boruta_RF	12	CIN-15	boruta	Erythrobacter_cryptus	Erythrobacter_cryptus
Abundance	CIN_vs_Ca	Boruta_RF	12	CIN-15	boruta	Sphingobium_fontiphilum	Sphingobium_fontiphilum
Abundance	CIN_vs_Ca	Boruta_RF	12	CIN-15	boruta	Zhizhongheella_caldifontis	Zhizhongheella_caldifontis
Abundance	CIN_vs_Ca	Boruta_RF	12	CIN-15	boruta	Methyloversatilis_universalis	Methyloversatilis_universalis
Abundance	CIN_vs_Ca	Boruta_RF	12	CIN-15	boruta	Pseudomonas_E_edaphica	Pseudomonas_E_edaphica
Abundance	CIN_vs_Ca	Boruta_RF	12	CIN-15	boruta	Pseudomonas_E_viridiflava	Pseudomonas_E_viridiflava
Abundance	CIN_vs_Ca	Boruta_RF	13	CIN-6	boruta	Bacillus_A_bombysepticus	Bacillus_A_bombysepticus
Abundance	CIN_vs_Ca	Boruta_RF	13	CIN-6	boruta	JACESI01_sp013911885	JACESI01_sp013911885
Abundance	CIN_vs_Ca	Boruta_RF	13	CIN-6	boruta	Erythrobacter_cryptus	Erythrobacter_cryptus
Abundance	CIN_vs_Ca	Boruta_RF	13	CIN-6	boruta	Methyloversatilis_universalis	Methyloversatilis_universalis
Abundance	CIN_vs_Ca	Boruta_RF	13	CIN-6	boruta	Escherichia_flexneri	Escherichia_flexneri
Abundance	CIN_vs_Ca	Boruta_RF	13	CIN-6	boruta	Pseudomonas_E_edaphica	Pseudomonas_E_edaphica
Abundance	CIN_vs_Ca	Boruta_RF	13	CIN-6	boruta	Pseudomonas_E_viridiflava	Pseudomonas_E_viridiflava
Abundance	CIN_vs_Ca	Boruta_RF	14	Ca-4	boruta	Bacillus_A_bombysepticus	Bacillus_A_bombysepticus
Abundance	CIN_vs_Ca	Boruta_RF	14	Ca-4	boruta	JACESI01_sp013911885	JACESI01_sp013911885
Abundance	CIN_vs_Ca	Boruta_RF	14	Ca-4	boruta	Erythrobacter_cryptus	Erythrobacter_cryptus
Abundance	CIN_vs_Ca	Boruta_RF	14	Ca-4	boruta	Methyloversatilis_universalis	Methyloversatilis_universalis
Abundance	CIN_vs_Ca	Boruta_RF	14	Ca-4	boruta	Escherichia_flexneri	Escherichia_flexneri
Abundance	CIN_vs_Ca	Boruta_RF	14	Ca-4	boruta	Pseudomonas_E_edaphica	Pseudomonas_E_edaphica
Abundance	CIN_vs_Ca	Boruta_RF	14	Ca-4	boruta	Pseudomonas_E_viridiflava	Pseudomonas_E_viridiflava
Abundance	CIN_vs_Ca	Boruta_RF	15	Ca-11	boruta	Bacillus_A_bombysepticus	Bacillus_A_bombysepticus
Abundance	CIN_vs_Ca	Boruta_RF	15	Ca-11	boruta	JACESI01_sp013911885	JACESI01_sp013911885
Abundance	CIN_vs_Ca	Boruta_RF	15	Ca-11	boruta	Erythrobacter_cryptus	Erythrobacter_cryptus
Abundance	CIN_vs_Ca	Boruta_RF	15	Ca-11	boruta	Methyloversatilis_universalis	Methyloversatilis_universalis
Abundance	CIN_vs_Ca	Boruta_RF	15	Ca-11	boruta	Pseudomonas_E_edaphica	Pseudomonas_E_edaphica
Abundance	CIN_vs_Ca	Boruta_RF	15	Ca-11	boruta	Pseudomonas_E_viridiflava	Pseudomonas_E_viridiflava
Abundance	CIN_vs_Ca	Boruta_RF	16	Ca-9	boruta	Bifidobacterium_longum	Bifidobacterium_longum
Abundance	CIN_vs_Ca	Boruta_RF	16	Ca-9	boruta	Bacillus_A_bombysepticus	Bacillus_A_bombysepticus
Abundance	CIN_vs_Ca	Boruta_RF	16	Ca-9	boruta	CV81_sp003506635	CV81_sp003506635
Abundance	CIN_vs_Ca	Boruta_RF	16	Ca-9	boruta	JACESI01_sp013911885	JACESI01_sp013911885
Abundance	CIN_vs_Ca	Boruta_RF	16	Ca-9	boruta	Erythrobacter_cryptus	Erythrobacter_cryptus
Abundance	CIN_vs_Ca	Boruta_RF	16	Ca-9	boruta	Zhizhongheella_caldifontis	Zhizhongheella_caldifontis
Abundance	CIN_vs_Ca	Boruta_RF	16	Ca-9	boruta	Methyloversatilis_universalis	Methyloversatilis_universalis
Abundance	CIN_vs_Ca	Boruta_RF	16	Ca-9	boruta	Escherichia_flexneri	Escherichia_flexneri
Abundance	CIN_vs_Ca	Boruta_RF	16	Ca-9	boruta	Pseudomonas_E_edaphica	Pseudomonas_E_edaphica
Abundance	CIN_vs_Ca	Boruta_RF	16	Ca-9	boruta	Pseudomonas_E_viridiflava	Pseudomonas_E_viridiflava
Abundance	CIN_vs_Ca	Boruta_RF	17	CIN-3	boruta	Bifidobacterium_longum	Bifidobacterium_longum
Abundance	CIN_vs_Ca	Boruta_RF	17	CIN-3	boruta	Cutibacterium_acnes	Cutibacterium_acnes
Abundance	CIN_vs_Ca	Boruta_RF	17	CIN-3	boruta	Bacillus_A_bombysepticus	Bacillus_A_bombysepticus
Abundance	CIN_vs_Ca	Boruta_RF	17	CIN-3	boruta	JACESI01_sp013911885	JACESI01_sp013911885
Abundance	CIN_vs_Ca	Boruta_RF	17	CIN-3	boruta	Erythrobacter_cryptus	Erythrobacter_cryptus
Abundance	CIN_vs_Ca	Boruta_RF	17	CIN-3	boruta	Zhizhongheella_caldifontis	Zhizhongheella_caldifontis
Abundance	CIN_vs_Ca	Boruta_RF	17	CIN-3	boruta	Methyloversatilis_universalis	Methyloversatilis_universalis
Abundance	CIN_vs_Ca	Boruta_RF	17	CIN-3	boruta	Escherichia_flexneri	Escherichia_flexneri
Abundance	CIN_vs_Ca	Boruta_RF	17	CIN-3	boruta	Pseudomonas_E_edaphica	Pseudomonas_E_edaphica
Abundance	CIN_vs_Ca	Boruta_RF	17	CIN-3	boruta	Pseudomonas_E_viridiflava	Pseudomonas_E_viridiflava
Abundance	CIN_vs_Ca	Boruta_RF	18	CIN-10	boruta	Bifidobacterium_longum	Bifidobacterium_longum
Abundance	CIN_vs_Ca	Boruta_RF	18	CIN-10	boruta	Corynebacterium_mucifaciens	Corynebacterium_mucifaciens
Abundance	CIN_vs_Ca	Boruta_RF	18	CIN-10	boruta	Bacillus_A_bombysepticus	Bacillus_A_bombysepticus
Abundance	CIN_vs_Ca	Boruta_RF	18	CIN-10	boruta	JACESI01_sp013911885	JACESI01_sp013911885
Abundance	CIN_vs_Ca	Boruta_RF	18	CIN-10	boruta	Erythrobacter_cryptus	Erythrobacter_cryptus
Abundance	CIN_vs_Ca	Boruta_RF	18	CIN-10	boruta	Sphingobium_fontiphilum	Sphingobium_fontiphilum
Abundance	CIN_vs_Ca	Boruta_RF	18	CIN-10	boruta	Methyloversatilis_thermotolerans	Methyloversatilis_thermotolerans
Abundance	CIN_vs_Ca	Boruta_RF	18	CIN-10	boruta	Methyloversatilis_universalis	Methyloversatilis_universalis
Abundance	CIN_vs_Ca	Boruta_RF	18	CIN-10	boruta	Pseudomonas_E_edaphica	Pseudomonas_E_edaphica
Abundance	CIN_vs_Ca	Boruta_RF	18	CIN-10	boruta	Pseudomonas_E_viridiflava	Pseudomonas_E_viridiflava
Abundance	CIN_vs_Ca	Boruta_RF	19	Ca-7	boruta	Bacillus_A_bombysepticus	Bacillus_A_bombysepticus
Abundance	CIN_vs_Ca	Boruta_RF	19	Ca-7	boruta	JACESI01_sp013911885	JACESI01_sp013911885
Abundance	CIN_vs_Ca	Boruta_RF	19	Ca-7	boruta	Erythrobacter_cryptus	Erythrobacter_cryptus
Abundance	CIN_vs_Ca	Boruta_RF	19	Ca-7	boruta	Zhizhongheella_caldifontis	Zhizhongheella_caldifontis
Abundance	CIN_vs_Ca	Boruta_RF	19	Ca-7	boruta	Methyloversatilis_discipulorum	Methyloversatilis_discipulorum
Abundance	CIN_vs_Ca	Boruta_RF	19	Ca-7	boruta	Methyloversatilis_discipulorum_A	Methyloversatilis_discipulorum_A
Abundance	CIN_vs_Ca	Boruta_RF	19	Ca-7	boruta	Methyloversatilis_universalis	Methyloversatilis_universalis
Abundance	CIN_vs_Ca	Boruta_RF	19	Ca-7	boruta	Escherichia_coli	Escherichia_coli
Abundance	CIN_vs_Ca	Boruta_RF	19	Ca-7	boruta	Salmonella_enterica	Salmonella_enterica
Abundance	CIN_vs_Ca	Boruta_RF	19	Ca-7	boruta	Pseudomonas_E_edaphica	Pseudomonas_E_edaphica
Abundance	CIN_vs_Ca	Boruta_RF	19	Ca-7	boruta	Pseudomonas_E_viridiflava	Pseudomonas_E_viridiflava
Abundance	CIN_vs_Ca	Boruta_RF	20	CIN-9	boruta	Bacillus_A_bombysepticus	Bacillus_A_bombysepticus
Abundance	CIN_vs_Ca	Boruta_RF	20	CIN-9	boruta	Lactiplantibacillus_plantarum	Lactiplantibacillus_plantarum
Abundance	CIN_vs_Ca	Boruta_RF	20	CIN-9	boruta	JACESI01_sp013911885	JACESI01_sp013911885
Abundance	CIN_vs_Ca	Boruta_RF	20	CIN-9	boruta	Erythrobacter_cryptus	Erythrobacter_cryptus
Abundance	CIN_vs_Ca	Boruta_RF	20	CIN-9	boruta	Zhizhongheella_caldifontis	Zhizhongheella_caldifontis
Abundance	CIN_vs_Ca	Boruta_RF	20	CIN-9	boruta	Methyloversatilis_universalis	Methyloversatilis_universalis
Abundance	CIN_vs_Ca	Boruta_RF	20	CIN-9	boruta	Pseudomonas_E_edaphica	Pseudomonas_E_edaphica
Abundance	CIN_vs_Ca	Boruta_RF	20	CIN-9	boruta	Pseudomonas_E_viridiflava	Pseudomonas_E_viridiflava
Abundance	CIN_vs_Ca	Boruta_RF	21	CIN-14	boruta	Bacillus_A_bombysepticus	Bacillus_A_bombysepticus
Abundance	CIN_vs_Ca	Boruta_RF	21	CIN-14	boruta	JACESI01_sp013911885	JACESI01_sp013911885
Abundance	CIN_vs_Ca	Boruta_RF	21	CIN-14	boruta	Erythrobacter_cryptus	Erythrobacter_cryptus
Abundance	CIN_vs_Ca	Boruta_RF	21	CIN-14	boruta	Sphingobium_fontiphilum	Sphingobium_fontiphilum
Abundance	CIN_vs_Ca	Boruta_RF	21	CIN-14	boruta	Acidovorax_temperans	Acidovorax_temperans
Abundance	CIN_vs_Ca	Boruta_RF	21	CIN-14	boruta	Zhizhongheella_caldifontis	Zhizhongheella_caldifontis
Abundance	CIN_vs_Ca	Boruta_RF	21	CIN-14	boruta	Methyloversatilis_thermotolerans	Methyloversatilis_thermotolerans
Abundance	CIN_vs_Ca	Boruta_RF	21	CIN-14	boruta	Methyloversatilis_universalis	Methyloversatilis_universalis
Abundance	CIN_vs_Ca	Boruta_RF	21	CIN-14	boruta	Escherichia_flexneri	Escherichia_flexneri
Abundance	CIN_vs_Ca	Boruta_RF	21	CIN-14	boruta	Pseudomonas_E_edaphica	Pseudomonas_E_edaphica
Abundance	CIN_vs_Ca	Boruta_RF	21	CIN-14	boruta	Pseudomonas_E_viridiflava	Pseudomonas_E_viridiflava
Abundance	CIN_vs_Ca	Boruta_RF	22	Ca-6	boruta	Cutibacterium_acnes	Cutibacterium_acnes
Abundance	CIN_vs_Ca	Boruta_RF	22	Ca-6	boruta	Bacillus_A_bombysepticus	Bacillus_A_bombysepticus
Abundance	CIN_vs_Ca	Boruta_RF	22	Ca-6	boruta	JACESI01_sp013911885	JACESI01_sp013911885
Abundance	CIN_vs_Ca	Boruta_RF	22	Ca-6	boruta	Erythrobacter_cryptus	Erythrobacter_cryptus
Abundance	CIN_vs_Ca	Boruta_RF	22	Ca-6	boruta	Zhizhongheella_caldifontis	Zhizhongheella_caldifontis
Abundance	CIN_vs_Ca	Boruta_RF	22	Ca-6	boruta	Methyloversatilis_universalis	Methyloversatilis_universalis
Abundance	CIN_vs_Ca	Boruta_RF	22	Ca-6	boruta	Pseudomonas_E_edaphica	Pseudomonas_E_edaphica
Abundance	CIN_vs_Ca	Boruta_RF	22	Ca-6	boruta	Pseudomonas_E_viridiflava	Pseudomonas_E_viridiflava
Abundance	CIN_vs_Ca	Boruta_RF	23	Ca-12	boruta	Bacillus_A_bombysepticus	Bacillus_A_bombysepticus
Abundance	CIN_vs_Ca	Boruta_RF	23	Ca-12	boruta	JACESI01_sp013911885	JACESI01_sp013911885
Abundance	CIN_vs_Ca	Boruta_RF	23	Ca-12	boruta	Erythrobacter_cryptus	Erythrobacter_cryptus
Abundance	CIN_vs_Ca	Boruta_RF	23	Ca-12	boruta	Zhizhongheella_caldifontis	Zhizhongheella_caldifontis
Abundance	CIN_vs_Ca	Boruta_RF	23	Ca-12	boruta	Methyloversatilis_universalis	Methyloversatilis_universalis
Abundance	CIN_vs_Ca	Boruta_RF	23	Ca-12	boruta	Pseudomonas_E_edaphica	Pseudomonas_E_edaphica
Abundance	CIN_vs_Ca	Boruta_RF	24	Ca-8	boruta	Bifidobacterium_longum	Bifidobacterium_longum
Abundance	CIN_vs_Ca	Boruta_RF	24	Ca-8	boruta	Cutibacterium_acnes	Cutibacterium_acnes
Abundance	CIN_vs_Ca	Boruta_RF	24	Ca-8	boruta	Bacillus_A_bombysepticus	Bacillus_A_bombysepticus
Abundance	CIN_vs_Ca	Boruta_RF	24	Ca-8	boruta	JACESI01_sp013911885	JACESI01_sp013911885
Abundance	CIN_vs_Ca	Boruta_RF	24	Ca-8	boruta	Erythrobacter_cryptus	Erythrobacter_cryptus
Abundance	CIN_vs_Ca	Boruta_RF	24	Ca-8	boruta	Methyloversatilis_universalis	Methyloversatilis_universalis
Abundance	CIN_vs_Ca	Boruta_RF	24	Ca-8	boruta	Pseudomonas_E_edaphica	Pseudomonas_E_edaphica
Abundance	CIN_vs_Ca	Boruta_RF	24	Ca-8	boruta	Pseudomonas_E_viridiflava	Pseudomonas_E_viridiflava
Abundance	CIN_vs_Ca	Boruta_RF	25	CIN-12	boruta	Bacillus_A_bombysepticus	Bacillus_A_bombysepticus
Abundance	CIN_vs_Ca	Boruta_RF	25	CIN-12	boruta	JACESI01_sp013911885	JACESI01_sp013911885
Abundance	CIN_vs_Ca	Boruta_RF	25	CIN-12	boruta	Erythrobacter_cryptus	Erythrobacter_cryptus
Abundance	CIN_vs_Ca	Boruta_RF	25	CIN-12	boruta	Sphingobium_fontiphilum	Sphingobium_fontiphilum
